[2025-11-20 16:13:12] === 系统启动 ===
[2025-11-20 16:16:05] === 系统启动 ===
[2025-11-20 16:16:59] 📊 K线收盘 | Open: 3022.67 | Close: 3027.64 | RSI: 40.7
[2025-11-20 20:17:59] 📊 K线收盘 | Open: 3013.8 | Close: 3013.59 | RSI: 39.7
[2025-11-20 20:18:59] 📊 K线收盘 | Open: 3013.6 | Close: 3018.66 | RSI: 50.9
[2025-11-20 20:19:59] 📊 K线收盘 | Open: 3018.66 | Close: 3016.9 | RSI: 47.6
[2025-11-20 20:20:59] 📊 K线收盘 | Open: 3016.9 | Close: 3015.44 | RSI: 45.0
[2025-11-20 20:21:59] 📊 K线收盘 | Open: 3015.45 | Close: 3020.0 | RSI: 53.5
[2025-11-20 20:22:59] 📊 K线收盘 | Open: 3020.0 | Close: 3016.8 | RSI: 47.9
[2025-11-20 20:23:59] 📊 K线收盘 | Open: 3016.8 | Close: 3018.74 | RSI: 51.2
[2025-11-20 20:24:59] 📊 K线收盘 | Open: 3018.75 | Close: 3019.71 | RSI: 52.9
[2025-11-20 20:25:59] 📊 K线收盘 | Open: 3019.72 | Close: 3017.05 | RSI: 48.1
[2025-11-20 20:26:59] 📊 K线收盘 | Open: 3017.05 | Close: 3016.94 | RSI: 47.9
[2025-11-20 20:27:59] 📊 K线收盘 | Open: 3016.95 | Close: 3018.61 | RSI: 51.1
[2025-11-20 20:28:59] 📊 K线收盘 | Open: 3018.61 | Close: 3018.14 | RSI: 50.2
[2025-11-20 20:29:59] 📊 K线收盘 | Open: 3018.14 | Close: 3018.59 | RSI: 51.1
[2025-11-20 20:30:59] 📊 K线收盘 | Open: 3018.59 | Close: 3019.37 | RSI: 52.7
[2025-11-20 20:31:59] 📊 K线收盘 | Open: 3019.38 | Close: 3019.76 | RSI: 53.6
[2025-11-20 20:32:59] 📊 K线收盘 | Open: 3019.77 | Close: 3022.11 | RSI: 58.3
[2025-11-20 20:33:59] 📊 K线收盘 | Open: 3022.12 | Close: 3023.73 | RSI: 61.3
[2025-11-20 20:34:59] 📊 K线收盘 | Open: 3023.73 | Close: 3025.33 | RSI: 64.0
[2025-11-20 20:35:59] 📊 K线收盘 | Open: 3025.33 | Close: 3025.58 | RSI: 64.4
[2025-11-20 20:36:59] 📊 K线收盘 | Open: 3025.59 | Close: 3025.99 | RSI: 65.1
[2025-11-20 20:38:00] 📊 K线收盘 | Open: 3026.0 | Close: 3022.31 | RSI: 54.5
[2025-11-20 20:39:59] 📊 K线收盘 | Open: 3023.7 | Close: 3024.86 | RSI: 59.4
[2025-11-20 20:40:59] 📊 K线收盘 | Open: 3024.87 | Close: 3020.95 | RSI: 50.4
[2025-11-20 20:41:59] 📊 K线收盘 | Open: 3020.95 | Close: 3018.73 | RSI: 46.1
[2025-11-20 20:42:59] 📊 K线收盘 | Open: 3018.73 | Close: 3014.76 | RSI: 39.6
[2025-11-20 20:43:59] 📊 K线收盘 | Open: 3014.76 | Close: 3015.78 | RSI: 41.9
[2025-11-20 20:44:59] 📊 K线收盘 | Open: 3015.78 | Close: 3016.5 | RSI: 43.5
[2025-11-20 20:45:59] 📊 K线收盘 | Open: 3016.51 | Close: 3017.99 | RSI: 46.8
[2025-11-20 20:46:59] 📊 K线收盘 | Open: 3017.99 | Close: 3020.6 | RSI: 52.0
[2025-11-20 20:47:59] 📊 K线收盘 | Open: 3020.61 | Close: 3021.89 | RSI: 54.4
[2025-11-20 20:48:59] 📊 K线收盘 | Open: 3021.9 | Close: 3024.8 | RSI: 59.4
[2025-11-20 20:49:59] 📊 K线收盘 | Open: 3024.8 | Close: 3026.99 | RSI: 62.6
[2025-11-20 20:50:59] 📊 K线收盘 | Open: 3027.0 | Close: 3026.61 | RSI: 61.7
[2025-11-20 20:52:59] 📊 K线收盘 | Open: 3025.51 | Close: 3028.11 | RSI: 64.0
[2025-11-20 20:53:59] 📊 K线收盘 | Open: 3028.11 | Close: 3029.56 | RSI: 66.1
[2025-11-20 20:54:59] 📊 K线收盘 | Open: 3029.56 | Close: 3030.46 | RSI: 67.4
[2025-11-20 20:55:59] 📊 K线收盘 | Open: 3030.46 | Close: 3029.41 | RSI: 64.3
[2025-11-20 20:56:59] 📊 K线收盘 | Open: 3029.41 | Close: 3031.11 | RSI: 66.9
[2025-11-20 20:57:59] 📊 K线收盘 | Open: 3031.11 | Close: 3027.11 | RSI: 56.5
[2025-11-20 20:58:59] 📊 K线收盘 | Open: 3027.12 | Close: 3028.29 | RSI: 58.6
[2025-11-20 20:59:59] 📊 K线收盘 | Open: 3028.29 | Close: 3027.4 | RSI: 56.4
[2025-11-20 21:00:59] 📊 K线收盘 | Open: 3027.41 | Close: 3026.69 | RSI: 54.7
[2025-11-20 21:02:09] 📊 K线收盘 | Open: 3026.7 | Close: 3025.64 | RSI: 52.1
[2025-11-20 21:03:59] 📊 K线收盘 | Open: 3027.81 | Close: 3026.85 | RSI: 54.7
[2025-11-20 21:04:59] 📊 K线收盘 | Open: 3026.85 | Close: 3022.4 | RSI: 45.0
[2025-11-20 21:05:59] 📊 K线收盘 | Open: 3022.4 | Close: 3027.91 | RSI: 55.6
[2025-11-20 21:06:59] 📊 K线收盘 | Open: 3027.92 | Close: 3027.54 | RSI: 54.8
[2025-11-20 21:07:59] 📊 K线收盘 | Open: 3027.54 | Close: 3028.14 | RSI: 55.8
[2025-11-20 21:08:59] 📊 K线收盘 | Open: 3028.15 | Close: 3026.63 | RSI: 52.5
[2025-11-20 21:09:59] 📊 K线收盘 | Open: 3026.63 | Close: 3026.48 | RSI: 52.2
[2025-11-20 21:10:59] 📊 K线收盘 | Open: 3026.49 | Close: 3028.61 | RSI: 56.4
[2025-11-20 21:11:59] 📊 K线收盘 | Open: 3028.61 | Close: 3027.42 | RSI: 53.6
[2025-11-20 21:13:59] 📊 K线收盘 | Open: 3027.84 | Close: 3035.91 | RSI: 66.5
[2025-11-20 21:14:59] 📊 K线收盘 | Open: 3035.92 | Close: 3034.99 | RSI: 64.4
[2025-11-20 21:15:59] 📊 K线收盘 | Open: 3034.99 | Close: 3032.39 | RSI: 58.8
[2025-11-20 21:16:59] 📊 K线收盘 | Open: 3032.39 | Close: 3030.36 | RSI: 54.8
[2025-11-20 21:17:59] 📊 K线收盘 | Open: 3030.37 | Close: 3033.77 | RSI: 59.7
[2025-11-20 21:18:59] 📊 K线收盘 | Open: 3033.78 | Close: 3029.0 | RSI: 51.2
[2025-11-20 21:19:59] 📊 K线收盘 | Open: 3029.01 | Close: 3022.38 | RSI: 42.2
[2025-11-20 21:20:59] 📊 K线收盘 | Open: 3022.38 | Close: 3023.0 | RSI: 43.2
[2025-11-20 21:21:59] 📊 K线收盘 | Open: 3023.0 | Close: 3022.95 | RSI: 43.2
[2025-11-20 21:22:59] 📊 K线收盘 | Open: 3022.96 | Close: 3023.01 | RSI: 43.3
[2025-11-20 21:23:59] 📊 K线收盘 | Open: 3023.01 | Close: 3015.1 | RSI: 33.9
[2025-11-20 21:24:59] 📊 K线收盘 | Open: 3015.1 | Close: 3015.33 | RSI: 34.4
[2025-11-20 21:25:59] 📊 K线收盘 | Open: 3015.34 | Close: 3017.15 | RSI: 37.9
[2025-11-20 21:26:59] 📊 K线收盘 | Open: 3017.15 | Close: 3019.11 | RSI: 41.6
[2025-11-20 21:27:59] 📊 K线收盘 | Open: 3019.11 | Close: 3016.73 | RSI: 38.6
[2025-11-20 21:28:59] 📊 K线收盘 | Open: 3016.73 | Close: 3016.28 | RSI: 38.0
[2025-11-20 21:29:59] 📊 K线收盘 | Open: 3016.28 | Close: 3021.7 | RSI: 47.8
[2025-11-20 21:30:59] 📊 K线收盘 | Open: 3021.7 | Close: 3031.56 | RSI: 60.1
[2025-11-20 21:31:59] 📊 K线收盘 | Open: 3031.57 | Close: 3031.49 | RSI: 60.0
[2025-11-20 21:32:59] 📊 K线收盘 | Open: 3031.5 | Close: 3025.07 | RSI: 51.0
[2025-11-20 21:33:59] 📊 K线收盘 | Open: 3025.07 | Close: 3019.2 | RSI: 44.4
[2025-11-20 21:34:59] 📊 K线收盘 | Open: 3019.21 | Close: 3017.01 | RSI: 42.2
[2025-11-20 21:35:59] 📊 K线收盘 | Open: 3017.01 | Close: 3011.16 | RSI: 36.9
[2025-11-20 21:36:59] 📊 K线收盘 | Open: 3011.13 | Close: 3010.29 | RSI: 36.2
[2025-11-20 21:37:59] 📊 K线收盘 | Open: 3010.3 | Close: 3018.5 | RSI: 46.8
[2025-11-20 21:38:59] 📊 K线收盘 | Open: 3018.51 | Close: 3018.97 | RSI: 47.3
[2025-11-20 21:39:59] 📊 K线收盘 | Open: 3018.97 | Close: 3020.74 | RSI: 49.4
[2025-11-20 21:40:59] 📊 K线收盘 | Open: 3020.74 | Close: 3015.0 | RSI: 43.4
[2025-11-20 21:41:59] 📊 K线收盘 | Open: 3015.01 | Close: 3014.3 | RSI: 42.7
[2025-11-20 21:42:59] 📊 K线收盘 | Open: 3014.31 | Close: 3008.49 | RSI: 37.5
[2025-11-20 21:43:59] 📊 K线收盘 | Open: 3008.5 | Close: 3008.03 | RSI: 37.1
[2025-11-20 21:44:59] 📊 K线收盘 | Open: 3008.03 | Close: 3000.34 | RSI: 31.3
[2025-11-20 21:45:59] 📊 K线收盘 | Open: 3000.35 | Close: 3001.94 | RSI: 33.6
[2025-11-20 21:46:59] 📊 K线收盘 | Open: 3001.94 | Close: 3004.92 | RSI: 37.9
[2025-11-20 21:47:59] 📊 K线收盘 | Open: 3004.91 | Close: 3005.53 | RSI: 38.7
[2025-11-20 21:48:59] 📊 K线收盘 | Open: 3005.53 | Close: 3003.25 | RSI: 36.7
[2025-11-20 21:49:59] 📊 K线收盘 | Open: 3003.26 | Close: 3008.47 | RSI: 44.0
[2025-11-20 21:50:59] 📊 K线收盘 | Open: 3008.48 | Close: 3016.18 | RSI: 52.7
[2025-11-20 21:51:59] 📊 K线收盘 | Open: 3016.18 | Close: 3018.92 | RSI: 55.3
[2025-11-20 21:52:59] 📊 K线收盘 | Open: 3018.93 | Close: 3018.82 | RSI: 55.2
[2025-11-20 21:53:59] 📊 K线收盘 | Open: 3018.82 | Close: 3015.19 | RSI: 50.8
[2025-11-20 21:54:59] 📊 K线收盘 | Open: 3015.2 | Close: 3012.97 | RSI: 48.3
[2025-11-20 21:56:00] 📊 K线收盘 | Open: 3012.98 | Close: 3010.01 | RSI: 45.1
[2025-11-20 21:56:59] 📊 K线收盘 | Open: 3010.01 | Close: 3005.99 | RSI: 41.1
[2025-11-20 22:00:00] 📊 K线收盘 | Open: 2998.03 | Close: 2998.62 | RSI: 35.0
[2025-11-20 22:01:00] 📊 K线收盘 | Open: 2998.62 | Close: 2988.54 | RSI: 28.7
[2025-11-20 22:02:00] 📊 K线收盘 | Open: 2988.55 | Close: 2993.85 | RSI: 35.3
[2025-11-20 22:03:00] 📊 K线收盘 | Open: 2993.86 | Close: 2988.96 | RSI: 32.3
[2025-11-20 22:04:00] 📊 K线收盘 | Open: 2988.95 | Close: 2983.61 | RSI: 29.4
[2025-11-20 22:05:00] 📊 K线收盘 | Open: 2983.61 | Close: 2980.99 | RSI: 28.1
[2025-11-20 22:06:00] 📊 K线收盘 | Open: 2981.0 | Close: 2975.99 | RSI: 25.7
[2025-11-20 22:07:00] 📊 K线收盘 | Open: 2976.0 | Close: 2983.57 | RSI: 34.8
[2025-11-20 22:08:00] 📊 K线收盘 | Open: 2983.57 | Close: 2967.76 | RSI: 27.3
[2025-11-20 22:09:00] 📊 K线收盘 | Open: 2967.77 | Close: 2969.3 | RSI: 28.9
[2025-11-20 22:10:00] 📊 K线收盘 | Open: 2969.3 | Close: 2965.72 | RSI: 27.4
[2025-11-20 22:11:00] 📊 K线收盘 | Open: 2965.73 | Close: 2970.44 | RSI: 32.4
[2025-11-20 22:12:00] 📊 K线收盘 | Open: 2970.44 | Close: 2972.89 | RSI: 34.9
[2025-11-20 22:13:00] 📊 K线收盘 | Open: 2972.89 | Close: 2973.38 | RSI: 35.4
[2025-11-20 22:14:00] 📊 K线收盘 | Open: 2973.38 | Close: 2970.58 | RSI: 33.8
[2025-11-20 22:15:00] 📊 K线收盘 | Open: 2970.58 | Close: 2968.59 | RSI: 32.6
[2025-11-20 22:16:00] 📊 K线收盘 | Open: 2968.59 | Close: 2974.51 | RSI: 39.3
[2025-11-20 22:17:00] 📊 K线收盘 | Open: 2974.5 | Close: 2970.12 | RSI: 36.4
[2025-11-20 22:18:00] 📊 K线收盘 | Open: 2970.13 | Close: 2975.1 | RSI: 41.7
[2025-11-20 22:19:00] 📊 K线收盘 | Open: 2975.09 | Close: 3005.78 | RSI: 62.3
[2025-11-20 22:20:00] 📊 K线收盘 | Open: 3005.79 | Close: 2996.69 | RSI: 56.0
[2025-11-20 22:21:00] 📊 K线收盘 | Open: 2996.69 | Close: 2998.95 | RSI: 57.2
[2025-11-20 22:22:00] 📊 K线收盘 | Open: 2998.96 | Close: 2998.3 | RSI: 56.7
[2025-11-20 22:23:00] 📊 K线收盘 | Open: 2998.3 | Close: 3004.83 | RSI: 60.2
[2025-11-20 22:24:00] 📊 K线收盘 | Open: 3004.83 | Close: 3000.82 | RSI: 57.1
[2025-11-20 22:25:00] 📊 K线收盘 | Open: 3000.83 | Close: 3003.95 | RSI: 58.9
[2025-11-20 22:26:00] 📊 K线收盘 | Open: 3003.95 | Close: 3002.76 | RSI: 57.9
[2025-11-20 22:27:00] 📊 K线收盘 | Open: 3002.76 | Close: 3012.6 | RSI: 63.3
[2025-11-20 22:28:00] 📊 K线收盘 | Open: 3012.6 | Close: 3010.06 | RSI: 61.1
[2025-11-20 22:29:00] 📊 K线收盘 | Open: 3010.05 | Close: 3005.75 | RSI: 57.5
[2025-11-20 22:30:00] 📊 K线收盘 | Open: 3005.75 | Close: 3012.19 | RSI: 61.2
[2025-11-20 22:31:00] 📊 K线收盘 | Open: 3012.18 | Close: 3008.59 | RSI: 58.2
[2025-11-20 22:32:00] 📊 K线收盘 | Open: 3008.6 | Close: 3014.4 | RSI: 61.5
[2025-11-20 22:33:00] 📊 K线收盘 | Open: 3014.39 | Close: 3009.02 | RSI: 57.0
[2025-11-20 22:34:00] 📊 K线收盘 | Open: 3009.01 | Close: 2998.65 | RSI: 49.4
[2025-11-20 22:35:00] 📊 K线收盘 | Open: 2998.65 | Close: 2998.54 | RSI: 49.4
[2025-11-20 22:36:00] 📊 K线收盘 | Open: 2998.55 | Close: 3003.42 | RSI: 52.8
[2025-11-20 22:37:00] 📊 K线收盘 | Open: 3003.41 | Close: 3001.43 | RSI: 51.3
[2025-11-20 22:38:00] 📊 K线收盘 | Open: 3001.43 | Close: 3003.07 | RSI: 52.5
[2025-11-20 22:39:00] 📊 K线收盘 | Open: 3003.07 | Close: 3003.53 | RSI: 52.8
[2025-11-20 22:40:00] 📊 K线收盘 | Open: 3003.54 | Close: 2993.67 | RSI: 45.1
[2025-11-20 22:41:00] 📊 K线收盘 | Open: 2993.66 | Close: 2982.38 | RSI: 38.2
[2025-11-20 22:42:00] 📊 K线收盘 | Open: 2982.38 | Close: 2978.7 | RSI: 36.2
[2025-11-20 22:43:00] 📊 K线收盘 | Open: 2978.71 | Close: 2981.24 | RSI: 38.6
[2025-11-20 22:44:00] 📊 K线收盘 | Open: 2981.23 | Close: 2993.67 | RSI: 48.5
[2025-11-20 22:45:00] 📊 K线收盘 | Open: 2993.66 | Close: 2991.93 | RSI: 47.3
[2025-11-20 22:46:00] 📊 K线收盘 | Open: 2991.94 | Close: 2992.2 | RSI: 47.5
[2025-11-20 22:47:00] 📊 K线收盘 | Open: 2992.2 | Close: 2993.31 | RSI: 48.4
[2025-11-20 22:48:00] 📊 K线收盘 | Open: 2993.31 | Close: 3000.98 | RSI: 54.3
[2025-11-20 22:49:00] 📊 K线收盘 | Open: 3000.98 | Close: 2996.28 | RSI: 50.5
[2025-11-20 22:50:00] 📊 K线收盘 | Open: 2996.27 | Close: 2987.84 | RSI: 44.5
[2025-11-20 22:51:00] 📊 K线收盘 | Open: 2987.84 | Close: 2995.18 | RSI: 50.1
[2025-11-20 22:52:00] 📊 K线收盘 | Open: 2995.18 | Close: 2999.68 | RSI: 53.2
[2025-11-20 22:53:00] 📊 K线收盘 | Open: 2999.7 | Close: 2996.9 | RSI: 51.1
[2025-11-20 22:54:00] 📊 K线收盘 | Open: 2996.9 | Close: 2998.26 | RSI: 52.1
[2025-11-20 22:55:00] 📊 K线收盘 | Open: 2998.26 | Close: 3000.64 | RSI: 53.8
[2025-11-20 22:56:00] 📊 K线收盘 | Open: 3000.64 | Close: 3006.6 | RSI: 58.0
[2025-11-20 22:57:00] 📊 K线收盘 | Open: 3006.59 | Close: 3008.22 | RSI: 59.1
[2025-11-20 22:58:00] 📊 K线收盘 | Open: 3008.22 | Close: 3005.35 | RSI: 56.3
[2025-11-20 22:59:00] 📊 K线收盘 | Open: 3005.35 | Close: 3002.68 | RSI: 53.8
[2025-11-20 23:00:00] 📊 K线收盘 | Open: 3002.68 | Close: 2999.42 | RSI: 50.8
[2025-11-20 23:01:00] 📊 K线收盘 | Open: 2999.43 | Close: 2995.94 | RSI: 47.7
[2025-11-20 23:02:00] 📊 K线收盘 | Open: 2995.95 | Close: 2992.59 | RSI: 44.9
[2025-11-20 23:03:00] 📊 K线收盘 | Open: 2992.56 | Close: 2982.26 | RSI: 37.5
[2025-11-20 23:04:00] 📊 K线收盘 | Open: 2982.26 | Close: 2987.38 | RSI: 42.6
[2025-11-20 23:05:00] 📊 K线收盘 | Open: 2987.38 | Close: 2984.43 | RSI: 40.5
[2025-11-20 23:06:00] 📊 K线收盘 | Open: 2984.42 | Close: 2980.53 | RSI: 38.0
[2025-11-20 23:07:00] 📊 K线收盘 | Open: 2980.53 | Close: 2967.54 | RSI: 30.9
[2025-11-20 23:08:00] 📊 K线收盘 | Open: 2967.48 | Close: 2986.38 | RSI: 46.4
[2025-11-20 23:09:00] 📊 K线收盘 | Open: 2986.35 | Close: 2980.56 | RSI: 43.2
[2025-11-20 23:16:00] 📊 K线收盘 | Open: 2971.86 | Close: 2966.79 | RSI: 36.7
[2025-11-20 23:17:00] 📊 K线收盘 | Open: 2966.79 | Close: 2968.19 | RSI: 37.7
[2025-11-20 23:18:00] 📊 K线收盘 | Open: 2968.18 | Close: 2972.81 | RSI: 41.1
[2025-11-20 23:19:00] 📊 K线收盘 | Open: 2972.81 | Close: 2976.36 | RSI: 43.7
[2025-11-20 23:20:00] 📊 K线收盘 | Open: 2976.35 | Close: 2975.61 | RSI: 43.2
[2025-11-20 23:21:00] 📊 K线收盘 | Open: 2975.62 | Close: 2978.77 | RSI: 45.6
[2025-11-20 23:22:00] 📊 K线收盘 | Open: 2978.78 | Close: 2979.61 | RSI: 46.3
[2025-11-20 23:23:00] 📊 K线收盘 | Open: 2979.62 | Close: 2981.22 | RSI: 47.6
[2025-11-20 23:24:00] 📊 K线收盘 | Open: 2981.22 | Close: 2990.4 | RSI: 54.3
[2025-11-20 23:25:00] 📊 K线收盘 | Open: 2990.4 | Close: 2994.09 | RSI: 56.7
[2025-11-20 23:26:00] 📊 K线收盘 | Open: 2994.09 | Close: 2990.96 | RSI: 54.1
[2025-11-20 23:27:00] 📊 K线收盘 | Open: 2990.96 | Close: 2989.26 | RSI: 52.7
[2025-11-20 23:28:00] 📊 K线收盘 | Open: 2989.27 | Close: 2983.45 | RSI: 48.1
[2025-11-20 23:29:01] 📊 K线收盘 | Open: 2983.45 | Close: 2987.47 | RSI: 51.3
[2025-11-20 23:30:00] 📊 K线收盘 | Open: 2987.46 | Close: 2986.6 | RSI: 50.5
[2025-11-20 23:31:00] 📊 K线收盘 | Open: 2986.6 | Close: 2980.81 | RSI: 45.9
[2025-11-20 23:32:00] 📊 K线收盘 | Open: 2980.8 | Close: 2986.99 | RSI: 51.1
[2025-11-20 23:33:00] 📊 K线收盘 | Open: 2986.99 | Close: 2987.36 | RSI: 51.4
[2025-11-20 23:34:00] 📊 K线收盘 | Open: 2987.35 | Close: 2977.74 | RSI: 43.8
[2025-11-20 23:35:00] 📊 K线收盘 | Open: 2977.75 | Close: 2975.92 | RSI: 42.6
[2025-11-20 23:36:00] 📊 K线收盘 | Open: 2975.91 | Close: 2976.94 | RSI: 43.6
[2025-11-20 23:37:00] 📊 K线收盘 | Open: 2976.94 | Close: 2985.64 | RSI: 51.3
[2025-11-20 23:38:00] 📊 K线收盘 | Open: 2985.64 | Close: 2992.42 | RSI: 56.3
[2025-11-20 23:39:00] 📊 K线收盘 | Open: 2992.42 | Close: 2989.6 | RSI: 53.8
[2025-11-20 23:40:00] 📊 K线收盘 | Open: 2989.6 | Close: 2982.88 | RSI: 48.3
[2025-11-20 23:41:00] 📊 K线收盘 | Open: 2982.87 | Close: 2979.2 | RSI: 45.6
[2025-11-20 23:42:00] 📊 K线收盘 | Open: 2979.2 | Close: 2979.99 | RSI: 46.3
[2025-11-20 23:43:00] 📊 K线收盘 | Open: 2979.99 | Close: 2980.9 | RSI: 47.2
[2025-11-20 23:44:00] 📊 K线收盘 | Open: 2980.91 | Close: 2985.71 | RSI: 51.5
[2025-11-20 23:45:00] 📊 K线收盘 | Open: 2985.71 | Close: 2986.34 | RSI: 52.0
[2025-11-20 23:46:00] 📊 K线收盘 | Open: 2986.33 | Close: 2984.83 | RSI: 50.6
[2025-11-20 23:47:00] 📊 K线收盘 | Open: 2984.83 | Close: 2978.99 | RSI: 45.2
[2025-11-20 23:48:00] 📊 K线收盘 | Open: 2978.99 | Close: 2977.47 | RSI: 43.8
[2025-11-20 23:56:00] 📊 K线收盘 | Open: 2973.87 | Close: 2972.72 | RSI: 39.9
[2025-11-20 23:57:00] 📊 K线收盘 | Open: 2972.73 | Close: 2970.84 | RSI: 38.5
[2025-11-20 23:58:00] 📊 K线收盘 | Open: 2970.83 | Close: 2975.73 | RSI: 44.2
[2025-11-20 23:59:00] 📊 K线收盘 | Open: 2975.73 | Close: 2968.46 | RSI: 38.5
[2025-11-21 00:00:00] 📊 K线收盘 | Open: 2968.46 | Close: 2954.53 | RSI: 30.4
[2025-11-21 00:01:00] 📊 K线收盘 | Open: 2954.52 | Close: 2955.38 | RSI: 31.3
[2025-11-21 00:02:00] 📊 K线收盘 | Open: 2955.37 | Close: 2958.84 | RSI: 35.2
[2025-11-21 00:03:00] 📊 K线收盘 | Open: 2958.85 | Close: 2950.56 | RSI: 30.7
[2025-11-21 00:04:00] 📊 K线收盘 | Open: 2950.56 | Close: 2938.72 | RSI: 25.7
[2025-11-21 00:05:00] 📊 K线收盘 | Open: 2938.71 | Close: 2939.49 | RSI: 26.5
[2025-11-21 00:06:00] 📊 K线收盘 | Open: 2939.49 | Close: 2922.72 | RSI: 21.0
[2025-11-21 00:07:00] 📊 K线收盘 | Open: 2922.72 | Close: 2927.63 | RSI: 25.9
[2025-11-21 00:08:00] 📊 K线收盘 | Open: 2927.62 | Close: 2913.94 | RSI: 21.8
[2025-11-21 00:09:00] 📊 K线收盘 | Open: 2913.95 | Close: 2925.0 | RSI: 31.2
[2025-11-21 00:10:00] 📊 K线收盘 | Open: 2925.01 | Close: 2917.85 | RSI: 28.8
[2025-11-21 00:11:00] 📊 K线收盘 | Open: 2917.84 | Close: 2922.0 | RSI: 32.1
[2025-11-21 00:12:00] 📊 K线收盘 | Open: 2922.0 | Close: 2916.69 | RSI: 30.2
[2025-11-21 00:13:00] 📊 K线收盘 | Open: 2916.68 | Close: 2905.88 | RSI: 26.7
[2025-11-21 00:14:00] 📊 K线收盘 | Open: 2905.88 | Close: 2907.23 | RSI: 27.8
[2025-11-21 00:15:00] 📊 K线收盘 | Open: 2907.24 | Close: 2897.5 | RSI: 24.8
[2025-11-21 00:16:00] 📊 K线收盘 | Open: 2897.5 | Close: 2901.58 | RSI: 28.3
[2025-11-21 00:17:00] 📊 K线收盘 | Open: 2901.57 | Close: 2899.24 | RSI: 27.5
[2025-11-21 00:18:00] 📊 K线收盘 | Open: 2899.23 | Close: 2897.08 | RSI: 26.8
[2025-11-21 00:19:00] 📊 K线收盘 | Open: 2897.09 | Close: 2891.86 | RSI: 25.0
[2025-11-21 00:20:00] 📊 K线收盘 | Open: 2891.86 | Close: 2899.61 | RSI: 32.1
[2025-11-21 00:21:00] 📊 K线收盘 | Open: 2899.61 | Close: 2893.27 | RSI: 29.6
[2025-11-21 00:22:00] 📊 K线收盘 | Open: 2893.26 | Close: 2895.39 | RSI: 31.5
[2025-11-21 00:23:00] 📊 K线收盘 | Open: 2895.38 | Close: 2887.01 | RSI: 28.3
[2025-11-21 00:24:00] 📊 K线收盘 | Open: 2887.01 | Close: 2894.38 | RSI: 34.6
[2025-11-21 00:25:00] 📊 K线收盘 | Open: 2894.37 | Close: 2898.97 | RSI: 38.3
[2025-11-21 00:26:00] 📊 K线收盘 | Open: 2898.96 | Close: 2900.02 | RSI: 39.1
[2025-11-21 00:27:00] 📊 K线收盘 | Open: 2900.02 | Close: 2904.15 | RSI: 42.4
[2025-11-21 00:28:00] 📊 K线收盘 | Open: 2904.15 | Close: 2910.37 | RSI: 47.1
[2025-11-21 00:29:00] 📊 K线收盘 | Open: 2910.36 | Close: 2901.41 | RSI: 41.8
[2025-11-21 00:30:00] 📊 K线收盘 | Open: 2901.39 | Close: 2888.82 | RSI: 35.8
[2025-11-21 00:31:00] 📊 K线收盘 | Open: 2888.81 | Close: 2894.63 | RSI: 40.1
[2025-11-21 00:32:00] 📊 K线收盘 | Open: 2894.63 | Close: 2887.42 | RSI: 36.8
[2025-11-21 00:33:00] 📊 K线收盘 | Open: 2887.42 | Close: 2883.07 | RSI: 34.9
[2025-11-21 00:34:00] 📊 K线收盘 | Open: 2883.06 | Close: 2893.26 | RSI: 42.3
[2025-11-21 00:35:00] 📊 K线收盘 | Open: 2893.25 | Close: 2889.46 | RSI: 40.5
[2025-11-21 00:36:00] 📊 K线收盘 | Open: 2889.46 | Close: 2887.27 | RSI: 39.4
[2025-11-21 00:37:00] 📊 K线收盘 | Open: 2887.26 | Close: 2879.79 | RSI: 35.9
[2025-11-21 00:38:00] 📊 K线收盘 | Open: 2879.79 | Close: 2877.3 | RSI: 34.8
[2025-11-21 00:39:00] 📊 K线收盘 | Open: 2877.3 | Close: 2874.69 | RSI: 33.7
[2025-11-21 00:40:00] 📊 K线收盘 | Open: 2874.68 | Close: 2880.85 | RSI: 38.9
[2025-11-21 00:41:00] 📊 K线收盘 | Open: 2880.87 | Close: 2872.25 | RSI: 34.8
[2025-11-21 00:42:00] 📊 K线收盘 | Open: 2872.24 | Close: 2868.69 | RSI: 33.2
[2025-11-21 00:43:00] 📊 K线收盘 | Open: 2868.68 | Close: 2868.31 | RSI: 33.0
[2025-11-21 00:44:00] 📊 K线收盘 | Open: 2868.31 | Close: 2873.44 | RSI: 37.7
[2025-11-21 00:45:00] 📊 K线收盘 | Open: 2873.45 | Close: 2867.29 | RSI: 34.6
[2025-11-21 00:46:00] 📊 K线收盘 | Open: 2867.3 | Close: 2865.69 | RSI: 33.8
[2025-11-21 00:47:00] 📊 K线收盘 | Open: 2865.69 | Close: 2861.65 | RSI: 31.8
[2025-11-21 00:48:00] 📊 K线收盘 | Open: 2861.66 | Close: 2865.63 | RSI: 35.8
[2025-11-21 00:49:00] 📊 K线收盘 | Open: 2865.62 | Close: 2863.51 | RSI: 34.6
[2025-11-21 00:50:00] 📊 K线收盘 | Open: 2863.5 | Close: 2857.43 | RSI: 31.5
[2025-11-21 00:51:00] 📊 K线收盘 | Open: 2857.44 | Close: 2860.86 | RSI: 35.1
[2025-11-21 00:52:00] 📊 K线收盘 | Open: 2860.86 | Close: 2873.11 | RSI: 45.9
[2025-11-21 00:53:00] 📊 K线收盘 | Open: 2873.11 | Close: 2862.14 | RSI: 39.5
